candidate_id,epoch,train_loss,val_loss,val_accuracy,macro_f1,weighted_f1
focal_gamma1,1,2.7199155596921045,2.0089083027665633,0.41897810218978104,0.1924521627675566,0.33501079340111684
focal_gamma1,2,1.7852062952779506,1.506410687161188,0.4985401459854015,0.30203966838163365,0.42995518016675344
focal_gamma1,3,1.3901770762283436,1.3346852631464492,0.5197080291970803,0.34447939716417814,0.4697061165586686
focal_gamma1,4,1.1500713339687263,1.1979677986924666,0.5361313868613139,0.40534042119387936,0.4995614455232831
focal_gamma1,5,0.9922402613354425,1.1420298654667653,0.554014598540146,0.4429130342023206,0.5201112505311098
focal_gamma1,6,0.8700229582125253,1.1121842709771037,0.5434306569343066,0.46290193008046526,0.517654759841947
focal_gamma1,7,0.7668092062003421,1.107890015448967,0.5412408759124088,0.4699385647377118,0.5256354301429493
focal_gamma1,8,0.6921878305664898,1.0800273510661438,0.55,0.4702899679158485,0.529377579048536
focal_gamma1,9,0.6229182433908003,1.0644902128372749,0.5572992700729927,0.480393561147362,0.5397758462870894
focal_gamma1,10,0.5741329065204537,1.0776714145702166,0.5547445255474452,0.48998940856462286,0.53957975207884
focal_gamma1,11,0.5246368989892249,1.0944001765146742,0.5452554744525547,0.4853029284747465,0.5340894041383173
focal_gamma1,12,0.4851380103696002,1.094740162278614,0.5496350364963504,0.48415292868839654,0.5380507447150475
focal_gamma1,13,0.4517505688823923,1.1034599514773293,0.5496350364963504,0.49174081398822456,0.5410968787484752
focal_gamma1,14,0.4293731968768322,1.1265825595298822,0.5423357664233577,0.48921609451363224,0.5322383042333437
focal_gamma1,15,0.39745608515983083,1.1338165544245364,0.5416058394160584,0.49644413609337523,0.536963481109871
focal_gamma1,16,0.37421138891338435,1.156636496529962,0.5383211678832117,0.4919879214473746,0.5314683225814195
focal_gamma1,17,0.3571226944888595,1.180468674993863,0.5335766423357664,0.49116267286969706,0.5317105400689007
focal_gamma1,18,0.3436563433086785,1.2005009101255097,0.5317518248175183,0.49037753589649147,0.5270697821237224
focal_gamma1,19,0.326041670698319,1.2030377887461308,0.5295620437956204,0.48693982941862557,0.5273267982758649
