candidate_id,epoch,train_loss,val_loss,val_accuracy,macro_f1,weighted_f1
class_weight_balanced,1,3.320164947092098,2.7663193807114648,0.29124087591240877,0.23087762167136056,0.26209468302691225
class_weight_balanced,2,2.405632929906358,2.0770911272424852,0.3697080291970803,0.3049424307630069,0.32453510728085344
class_weight_balanced,3,1.8578363462086143,1.8085177947134867,0.4218978102189781,0.3676753288393113,0.3885930539760497
class_weight_balanced,4,1.5312906428845259,1.682927880321976,0.4408759124087591,0.38822425262168414,0.4118497555767877
class_weight_balanced,5,1.3062237466338777,1.5868668403068598,0.4708029197080292,0.43205197285660657,0.4459571985970038
class_weight_balanced,6,1.1477131655616482,1.5334126509019057,0.4930656934306569,0.4589912419614966,0.4701037616818751
class_weight_balanced,7,1.0199042133171192,1.504856317930848,0.5109489051094891,0.47998232469067836,0.4903483425278949
class_weight_balanced,8,0.9198806517315608,1.4835099305549677,0.5087591240875913,0.4789788992224403,0.4881459729342063
class_weight_balanced,9,0.8380750178420631,1.4947185222249832,0.5240875912408759,0.4824944968281692,0.5060741201087375
class_weight_balanced,10,0.7679460159183419,1.4987433847719736,0.5295620437956204,0.49513953242621234,0.5144244358411344
class_weight_balanced,11,0.712825375403801,1.4977053758871817,0.5281021897810219,0.4862528181479524,0.5134198992019816
class_weight_balanced,12,0.6595866632287519,1.499314356024248,0.5149635036496351,0.4951002407302833,0.5104594354933428
class_weight_balanced,13,0.6121896850801732,1.5457383122757404,0.5386861313868613,0.5076359267391847,0.5296766727477782
class_weight_balanced,14,0.5723783714057755,1.5770907847550664,0.5412408759124088,0.5178223814816253,0.5363795419688941
class_weight_balanced,15,0.5399736635876398,1.5795226687062396,0.5445255474452555,0.5182700280807696,0.5375463941653781
class_weight_balanced,16,0.5033428249567965,1.6242734145073996,0.5364963503649635,0.513896528929298,0.5351336539796069
class_weight_balanced,17,0.4862981343138827,1.6467347609735754,0.5375912408759124,0.5064309398392305,0.5361943941827051
class_weight_balanced,18,0.4542270660835461,1.7201704011346302,0.5368613138686131,0.5091135779017317,0.5346700349108139
class_weight_balanced,19,0.43287612408617115,1.7303999272576214,0.5401459854014599,0.5182638450352675,0.5378297782628598
class_weight_balanced,20,0.42465418437971686,1.7386626046939488,0.5368613138686131,0.5131998943764888,0.5379939628116961
class_weight_balanced,21,0.40277429742969734,1.7486349412124522,0.5397810218978102,0.5135425787421783,0.5391932345371613
class_weight_balanced,22,0.3780498663439368,1.8156220286431974,0.5361313868613139,0.5124246728877053,0.5396174272526952
class_weight_balanced,23,0.37903500764909454,1.8105033084423872,0.5321167883211679,0.500783320346454,0.5314317744236899
class_weight_balanced,24,0.35441302052379525,1.8910073579662907,0.5368613138686131,0.5055914935860131,0.5345333878922781
class_weight_balanced,25,0.3556016147571759,1.8737603098806674,0.5332116788321168,0.5048313527135792,0.5354323151365904
