candidate_id,epoch,train_loss,val_loss,val_accuracy,macro_f1,weighted_f1
weighted_random_sampler,1,3.1154724103690934,2.6840128153780083,0.3102189781021898,0.26180731403459867,0.28102497434786305
weighted_random_sampler,2,1.9296565088912518,2.0851581702267166,0.41788321167883213,0.3500292272403295,0.3623999986682261
weighted_random_sampler,3,1.3998747176497521,1.8702269825622113,0.4667883211678832,0.41252180434766095,0.4340746923584809
weighted_random_sampler,4,1.1549062398228331,1.720759074009248,0.4832116788321168,0.45336509449826096,0.45640868887075453
weighted_random_sampler,5,0.9972378412302393,1.5890006021861611,0.5109489051094891,0.4765562060285926,0.49405565923506384
weighted_random_sampler,6,0.8671841751920045,1.591364234903433,0.5036496350364964,0.483134924084569,0.4859971325617038
weighted_random_sampler,7,0.7803985663574108,1.5321452478422737,0.5116788321167883,0.49002054280481566,0.4992801887815264
weighted_random_sampler,8,0.7038640210228245,1.5523395444354873,0.5273722627737226,0.504167106582027,0.512915829643368
weighted_random_sampler,9,0.6550213610168791,1.5254492784068532,0.5237226277372263,0.5052104062697559,0.5114202836428965
weighted_random_sampler,10,0.6164790712133811,1.53872730175074,0.5208029197080292,0.5028767901098514,0.5119664295544054
weighted_random_sampler,11,0.5678757219418992,1.5247135633969828,0.5321167883211679,0.5122807984182228,0.5228073873994319
weighted_random_sampler,12,0.5390644841385583,1.492342312144537,0.5321167883211679,0.5129862005057688,0.5300094788834496
weighted_random_sampler,13,0.501956349219719,1.5130905682153075,0.5324817518248175,0.5007380352173905,0.5268207524325057
weighted_random_sampler,14,0.4726842460841158,1.5894230604171753,0.5277372262773723,0.5079141631468522,0.523341613801707
weighted_random_sampler,15,0.4480929970741272,1.5765923987339883,0.5423357664233577,0.5225837425330968,0.5369605091810935
weighted_random_sampler,16,0.42723790515948384,1.5755582400482067,0.539051094890511,0.523164048075304,0.5415992152929986
weighted_random_sampler,17,0.4117595211867868,1.6058834392658985,0.5186131386861313,0.5113017445902287,0.5215153005012918
weighted_random_sampler,18,0.3877937416090582,1.6324048138012852,0.5251824817518248,0.5134674557587524,0.5263741608821066
weighted_random_sampler,19,0.36125150736231004,1.646848820943902,0.5295620437956204,0.5070942389313485,0.5294451763261139
weighted_random_sampler,20,0.3600958550498433,1.670975121616447,0.5291970802919708,0.5077999272486896,0.5303447554853583
weighted_random_sampler,21,0.35256247233300314,1.7005831231165975,0.5218978102189781,0.49979331598114995,0.5219962723841454
weighted_random_sampler,22,0.3329332572482798,1.682393137729951,0.5343065693430656,0.5082078889937091,0.536161913120642
weighted_random_sampler,23,0.32456194349449047,1.7342237336792214,0.5288321167883212,0.5135012760397557,0.5291624115216792
weighted_random_sampler,24,0.31797610834567214,1.7370317177180825,0.5335766423357664,0.512606147226996,0.5364217986152509
weighted_random_sampler,25,0.31212008499751126,1.7413794172941333,0.5339416058394161,0.5013280855431551,0.533526219752993
